Date,Open,High,Low,Close,Adj Close,Volume
1966-03-28,0.138727,0.138727,0.134873,0.134873,0.088206,4632000
1966-04-04,0.135836,0.142580,0.135836,0.141296,0.092407,8797000
1966-04-11,0.141296,0.149003,0.137442,0.149003,0.097447,11327100
1966-04-18,0.149003,0.151250,0.142580,0.145149,0.094927,7239800
1966-04-25,0.145149,0.147076,0.142580,0.146755,0.095977,5410500
1966-05-02,0.146755,0.148360,0.136800,0.138727,0.090726,6500300
1966-05-09,0.138727,0.139369,0.131662,0.134873,0.088206,7512400
1966-05-16,0.134873,0.135515,0.129093,0.130698,0.085476,4398400
1966-05-23,0.130698,0.134873,0.130377,0.132946,0.086946,2724600
1966-05-30,0.132625,0.132946,0.130377,0.131662,0.086106,1362200
1966-06-06,0.132304,0.141296,0.131662,0.136158,0.089046,4203700
1966-06-13,0.136158,0.140011,0.135515,0.140011,0.091738,3036100
1966-06-20,0.140011,0.142580,0.138727,0.138727,0.090897,3814400
1966-06-27,0.138405,0.138727,0.136158,0.136158,0.089214,1634600
1966-07-04,0.135515,0.138084,0.135515,0.137442,0.090055,1323300
1966-07-11,0.137442,0.138084,0.135194,0.136800,0.089634,1907100
1966-07-18,0.136800,0.138084,0.133267,0.133267,0.087320,2490900
1966-07-25,0.133267,0.138084,0.131020,0.134552,0.088161,3152800
1966-08-01,0.133589,0.133589,0.129735,0.130056,0.085216,2023800
1966-08-08,0.130056,0.130056,0.125560,0.125560,0.082270,2179500
1966-08-15,0.128129,0.128129,0.119459,0.119459,0.078272,3464200
1966-08-22,0.118174,0.119138,0.111752,0.111752,0.073222,2958300
1966-08-29,0.109183,0.112394,0.104687,0.111110,0.072802,5760800
1966-09-05,0.111110,0.113036,0.109183,0.111752,0.073222,1595800
1966-09-12,0.112073,0.124597,0.112073,0.124597,0.081831,3074900
1966-09-19,0.124597,0.125882,0.118174,0.120101,0.078879,2763600
1966-09-26,0.119459,0.119459,0.113358,0.115605,0.075926,1323300
1966-10-03,0.115605,0.116248,0.105329,0.105329,0.069177,3191700
1966-10-10,0.105329,0.116890,0.105329,0.114321,0.075082,3853500
1966-10-17,0.115927,0.122028,0.115927,0.117532,0.077191,2413200
1966-10-24,0.119459,0.141296,0.119459,0.141296,0.092798,8096200
1966-10-31,0.141296,0.143865,0.136158,0.140332,0.092166,10548500
1966-11-07,0.138405,0.162490,0.136800,0.158315,0.103976,18294800
1966-11-14,0.158315,0.179188,0.156710,0.164417,0.107984,43479500
1966-11-21,0.164417,0.172124,0.159279,0.168270,0.110514,12455900
1966-11-28,0.168270,0.173087,0.164417,0.170518,0.112164,9225100
1966-12-05,0.170518,0.185611,0.170197,0.177262,0.116600,23549700
1966-12-12,0.177262,0.204236,0.165701,0.201346,0.132442,62708800
1966-12-19,0.201346,0.217081,0.190749,0.214833,0.141314,42039300
1966-12-26,0.214833,0.215797,0.197814,0.203594,0.133921,13390100
1967-01-02,0.203594,0.210017,0.192676,0.206163,0.135611,15180800
1967-01-09,0.206163,0.210017,0.199098,0.203273,0.133710,14129600
1967-01-16,0.203273,0.237633,0.203273,0.236349,0.155467,27792600
1967-01-23,0.236349,0.242771,0.223504,0.226715,0.149130,19579300
1967-01-30,0.226715,0.231211,0.215797,0.219650,0.144483,11949900
1967-02-06,0.219650,0.220935,0.202952,0.204236,0.134344,14869300
1967-02-13,0.204236,0.210017,0.195245,0.206163,0.135611,17165900
1967-02-20,0.206163,0.209374,0.204879,0.205842,0.135400,5176900
1967-02-27,0.205842,0.217081,0.204879,0.216439,0.142370,17516200
1967-03-06,0.217081,0.231211,0.217081,0.227357,0.149552,11794200
1967-03-13,0.227357,0.227357,0.212586,0.212586,0.139997,6772700
1967-03-20,0.212586,0.220935,0.211943,0.219650,0.144650,2646700
1967-03-27,0.221256,0.232495,0.221256,0.226073,0.148879,8057300
1967-04-03,0.226073,0.226073,0.215797,0.219650,0.144650,15414200
1967-04-10,0.219650,0.223504,0.215797,0.221577,0.145919,10782100
1967-04-17,0.221577,0.245340,0.221577,0.242771,0.159876,14557900
1967-04-24,0.242771,0.251763,0.236349,0.251442,0.165586,10509500
1967-05-01,0.251763,0.260755,0.251763,0.256259,0.168758,7395700
1967-05-08,0.256259,0.256901,0.235707,0.244056,0.160722,11910900
1967-05-15,0.244056,0.253048,0.240202,0.252405,0.166221,9847900
1967-05-22,0.254332,0.266535,0.249194,0.249836,0.164529,10665400
1967-05-29,0.249836,0.251121,0.241487,0.246625,0.162414,6383500
1967-06-05,0.242771,0.252405,0.234422,0.251121,0.165375,8329900
1967-06-12,0.251121,0.263324,0.251121,0.255617,0.168510,17477300
1967-06-19,0.256901,0.272315,0.256901,0.268783,0.177189,16387400
1967-06-26,0.268783,0.269425,0.255617,0.255617,0.168510,4009100
1967-07-03,0.254974,0.254974,0.245340,0.245340,0.161736,5877600
1967-07-10,0.245340,0.246625,0.236028,0.237633,0.156655,9380900
1967-07-17,0.236670,0.240202,0.227357,0.240202,0.158348,14051800
1967-07-24,0.240202,0.241487,0.207126,0.211943,0.139719,20941800
1967-07-31,0.211943,0.228642,0.207126,0.215797,0.142260,17944500
1967-08-07,0.215797,0.222219,0.213228,0.213549,0.140778,5955400
1967-08-14,0.213549,0.228000,0.213228,0.226715,0.149457,9147300
1967-08-21,0.226715,0.238276,0.223504,0.238276,0.157078,7979400
1967-08-28,0.238276,0.247910,0.237633,0.244056,0.160889,10198200
1967-09-04,0.244056,0.244698,0.238918,0.240202,0.158348,10470700
1967-09-11,0.240202,0.260755,0.239560,0.260755,0.172084,13779400
1967-09-18,0.260755,0.267177,0.254332,0.259470,0.171236,10120300
1967-09-25,0.259470,0.262039,0.256901,0.256901,0.169541,7784900
1967-10-02,0.256901,0.259470,0.246625,0.248552,0.164031,6811600
1967-10-09,0.248552,0.259470,0.247267,0.259470,0.171236,4476200
1967-10-16,0.263324,0.274242,0.256901,0.262039,0.172931,16037000
1967-10-23,0.262039,0.272957,0.256901,0.271031,0.178865,7006300
1967-10-30,0.271673,0.292867,0.271673,0.278738,0.183952,10392900
1967-11-06,0.278738,0.292225,0.276811,0.278738,0.183952,4593000
1967-11-13,0.277453,0.285160,0.262039,0.285160,0.188190,8135100
1967-11-20,0.281307,0.290298,0.269746,0.285802,0.188614,5468800
1967-11-27,0.285802,0.323053,0.283876,0.321126,0.211926,8543900
1967-12-04,0.321126,0.323695,0.299290,0.303785,0.200728,5605100
1967-12-11,0.303785,0.304428,0.295436,0.298005,0.196909,5819000
1967-12-18,0.298005,0.300574,0.285160,0.287729,0.190119,4281600
1967-12-25,0.287729,0.292225,0.282591,0.283876,0.187572,5371600
1968-01-01,0.282591,0.291583,0.276169,0.285160,0.188421,3191700
1968-01-08,0.285160,0.294152,0.272315,0.277453,0.183329,7025800
1968-01-15,0.280022,0.308281,0.280022,0.305712,0.202001,6753300
1968-01-22,0.305712,0.305712,0.293509,0.299290,0.197757,4320400
1968-01-29,0.298005,0.299932,0.289014,0.292225,0.193089,4203700
1968-02-05,0.292225,0.296721,0.267177,0.269746,0.178236,5935900
1968-02-12,0.269746,0.280022,0.258186,0.268462,0.177387,3172300
1968-02-19,0.268462,0.272315,0.253048,0.253048,0.167203,3327900
1968-02-26,0.249836,0.250479,0.233780,0.236349,0.156169,4359600
1968-03-04,0.236349,0.240845,0.215797,0.240845,0.159139,13837700
1968-03-11,0.241487,0.251763,0.227357,0.228642,0.151076,4631800
1968-03-18,0.231211,0.240845,0.218366,0.219650,0.145371,14752600
1968-03-25,0.220293,0.222219,0.215155,0.215155,0.142395,6986900
1968-04-01,0.217724,0.256259,0.217724,0.253048,0.167474,14460600
1968-04-08,0.253048,0.267177,0.251763,0.261397,0.173000,6422500
1968-04-15,0.261397,0.276169,0.260755,0.269746,0.178525,9906300
1968-04-22,0.268462,0.283876,0.258186,0.274884,0.181926,8543800
1968-04-29,0.274884,0.306997,0.273600,0.295436,0.195528,10801600
1968-05-06,0.295436,0.300574,0.290298,0.294152,0.194678,12222300
1968-05-13,0.295436,0.303785,0.295436,0.299932,0.198503,6072200
1968-05-20,0.299932,0.303143,0.291583,0.299932,0.198503,6500300
1968-05-27,0.301859,0.339109,0.301859,0.336540,0.222732,6850700
1968-06-03,0.336540,0.351954,0.328833,0.342963,0.226982,5741200
1968-06-10,0.342963,0.356450,0.337825,0.351312,0.232508,4164900
1968-06-17,0.349385,0.355808,0.345532,0.350670,0.232083,3036000
1968-06-24,0.350670,0.350670,0.321126,0.323695,0.214230,6150100
1968-07-01,0.323695,0.339109,0.315988,0.332687,0.220181,2841400
1968-07-08,0.332687,0.344247,0.331402,0.339109,0.224432,2938800
1968-07-15,0.339109,0.346174,0.328833,0.339109,0.224432,4437300
1968-07-22,0.337825,0.338467,0.324980,0.333971,0.221031,4690300
1968-07-29,0.331402,0.344247,0.315988,0.336540,0.222732,4631900
1968-08-05,0.339109,0.351954,0.339109,0.341678,0.226132,3483600
1968-08-12,0.344247,0.376360,0.344247,0.376360,0.249085,4340000
1968-08-19,0.376360,0.376360,0.358377,0.362230,0.239734,4281600
1968-08-26,0.359661,0.372506,0.354523,0.368653,0.243985,2802500
1968-09-02,0.368653,0.396912,0.367368,0.394343,0.260987,4184300
1968-09-09,0.394343,0.398839,0.384067,0.394343,0.260987,2549400
1968-09-16,0.394343,0.421318,0.391774,0.411042,0.272307,3191700
1968-09-23,0.411042,0.411042,0.381498,0.384067,0.254437,2588300
1968-09-30,0.384067,0.394343,0.375076,0.381498,0.252735,3697800
1968-10-07,0.381498,0.384709,0.375076,0.382783,0.253586,3250000
1968-10-14,0.382783,0.411042,0.382783,0.411042,0.272307,2529900
1968-10-21,0.411042,0.411042,0.396912,0.403335,0.267201,2354800
1968-10-28,0.403335,0.405261,0.387921,0.390490,0.258692,1420500
1968-11-04,0.390490,0.400766,0.387921,0.395628,0.262095,1770900
1968-11-11,0.395628,0.411042,0.395628,0.400766,0.265499,2724600
1968-11-18,0.404619,0.417464,0.403335,0.409757,0.271456,3366800
1968-11-25,0.409757,0.413611,0.403335,0.408473,0.270605,3036000
1968-12-02,0.412326,0.435447,0.412326,0.427740,0.283639,4729300
1968-12-09,0.427740,0.472698,0.426456,0.467560,0.310044,2997100
1968-12-16,0.470129,0.480405,0.458568,0.458568,0.304082,3619800
1968-12-23,0.457284,0.457284,0.436732,0.441870,0.293009,2140700
1968-12-30,0.439301,0.439301,0.426456,0.426456,0.282788,1440100
1969-01-06,0.425171,0.425171,0.390490,0.404619,0.268308,4593000
1969-01-13,0.404619,0.412326,0.395628,0.409757,0.271715,3074800
1969-01-20,0.409757,0.435447,0.404619,0.435447,0.288750,4651400
1969-01-27,0.434163,0.445723,0.421318,0.430309,0.285343,5429900
1969-02-03,0.430309,0.431594,0.426456,0.429025,0.284491,875600
1969-02-10,0.429025,0.431594,0.408473,0.416180,0.275973,1362200
1969-02-17,0.416180,0.421318,0.390490,0.390490,0.258938,1187000
1969-02-24,0.387921,0.390490,0.375076,0.384709,0.255105,2880200
1969-03-03,0.382783,0.390490,0.380214,0.387278,0.256809,2374200
1969-03-10,0.387278,0.390490,0.369938,0.371222,0.246411,1751400
1969-03-17,0.371222,0.375076,0.359019,0.375076,0.248969,4203800
1969-03-24,0.380214,0.416180,0.380214,0.408473,0.271137,2919200
1969-03-31,0.408473,0.411042,0.391774,0.393059,0.260906,1946100
1969-04-07,0.393059,0.425171,0.393059,0.425171,0.282222,3074900
1969-04-14,0.427740,0.439301,0.425171,0.432878,0.287337,2802300
1969-04-21,0.432878,0.432878,0.418749,0.424529,0.281795,1303700
1969-04-28,0.421960,0.435447,0.408473,0.429025,0.284779,5293600
1969-05-05,0.429025,0.430952,0.416822,0.416822,0.276679,3288900
1969-05-12,0.416822,0.422602,0.408473,0.412326,0.273695,5215800
1969-05-19,0.412326,0.422602,0.411042,0.421318,0.279664,2880300
1969-05-26,0.420033,0.420033,0.403335,0.412326,0.273695,2023900
1969-06-02,0.410399,0.410399,0.390490,0.398197,0.264316,10315000
1969-06-09,0.398197,0.398197,0.385352,0.393059,0.260906,6130500
1969-06-16,0.393059,0.398197,0.382783,0.385352,0.256042,6033300
1969-06-23,0.380214,0.385352,0.372506,0.381498,0.253482,4495600
