Date,Open,High,Low,Close,Adj Close,Volume
2011-07-11,174.899994,176.320007,173.839996,175.539993,125.536377,23838300
2011-07-18,174.729996,185.630005,173.580002,185.179993,132.430374,37500900
2011-07-25,183.889999,184.960007,179.729996,181.850006,130.048965,26294400
2011-08-01,182.600006,183.690002,166.520004,172.979996,123.705620,41229200
2011-08-08,168.830002,172.610001,161.850006,168.199997,120.287224,56678700
2011-08-15,171.320007,174.000000,157.130005,157.539993,113.154419,47511700
2011-08-22,161.350006,169.330002,157.619995,169.139999,121.486237,33789200
2011-08-29,170.580002,173.720001,166.000000,166.979996,119.934776,26288300
2011-09-05,163.059998,169.580002,160.809998,161.369995,115.905357,25328900
2011-09-12,160.039993,172.990005,158.759995,172.990005,124.251495,33464200
2011-09-19,169.500000,177.669998,165.759995,169.339996,121.629852,31790500
2011-09-26,170.960007,180.910004,169.860001,174.869995,125.601822,36868400
2011-10-03,174.360001,183.720001,168.880005,182.389999,131.003128,38117800
2011-10-10,183.000000,190.529999,182.899994,190.529999,136.849792,26220900
2011-10-17,189.710007,190.160004,176.169998,181.630005,130.457245,46796000
2011-10-24,181.509995,188.070007,179.029999,187.449997,134.637497,28719000
2011-10-31,185.589996,187.779999,180.740005,186.380005,133.868942,22918900
2011-11-07,186.220001,187.880005,181.160004,187.380005,134.587280,20903100
2011-11-14,189.169998,189.970001,183.389999,185.240005,133.585037,25522100
2011-11-21,183.369995,183.960007,177.059998,177.059998,127.686035,16357400
2011-11-28,182.710007,191.330002,180.669998,189.660004,136.772552,25843600
2011-12-05,191.179993,194.899994,190.320007,194.559998,140.306107,24142900
2011-12-12,193.639999,194.300003,181.910004,183.570007,132.380692,30186100
2011-12-19,184.509995,187.330002,179.039993,184.750000,133.231644,27166800
2011-12-26,184.970001,186.479996,183.339996,183.880005,132.604233,12119700
2012-01-02,186.729996,188.710007,182.309998,182.539993,131.637955,19352900
2012-01-09,182.199997,183.720001,177.350006,179.160004,129.200455,26633200
2012-01-16,180.360001,188.970001,179.320007,188.520004,135.950378,32020900
2012-01-23,187.910004,192.789993,187.669998,190.460007,137.349365,22822200
2012-01-30,189.389999,194.809998,188.220001,193.639999,139.642654,22703600
2012-02-06,192.479996,194.460007,191.279999,192.419998,138.762909,18144100
2012-02-13,193.309998,193.860001,190.830002,193.419998,140.027206,17149800
2012-02-20,193.729996,199.229996,192.460007,197.759995,143.169128,17955300
2012-02-27,196.779999,199.169998,196.100006,198.809998,143.929245,19330600
2012-03-05,198.360001,201.190002,196.809998,200.619995,145.239639,21823600
2012-03-12,200.929993,207.520004,200.229996,206.009995,149.141754,25846100
2012-03-19,205.710007,206.529999,203.699997,205.479996,148.758011,17132200
2012-03-26,206.449997,209.119995,206.020004,208.649994,151.052948,16007300
2012-04-02,208.960007,210.690002,204.460007,205.470001,148.750824,15692400
2012-04-09,204.399994,206.169998,202.169998,202.800003,146.817810,17522600
2012-04-16,204.740005,207.639999,197.520004,199.600006,144.501190,30566700
2012-04-23,197.889999,208.169998,196.789993,206.809998,149.720886,20048100
2012-04-30,206.710007,208.929993,204.399994,204.990005,148.403336,14699600
2012-05-07,203.960007,204.770004,199.059998,201.169998,145.637802,17219400
2012-05-14,199.919998,201.470001,195.160004,195.880005,142.402176,22381000
2012-05-21,195.979996,198.259995,193.199997,194.300003,141.253510,17970000
2012-05-28,195.220001,198.080002,188.600006,189.080002,137.458649,21714900
2012-06-04,188.339996,195.830002,187.000000,195.139999,141.864197,18002600
2012-06-11,196.600006,199.270004,192.139999,199.100006,144.743088,19518700
2012-06-18,197.570007,199.990005,193.190002,193.699997,140.817322,23194300
