Date,Open,High,Low,Close,Adj Close,Volume
1968-08-01,0.323695,0.376360,0.323695,0.368653,0.243985,17710200
1968-09-01,0.368653,0.421318,0.367368,0.380214,0.251636,13662000
1968-10-01,0.380214,0.411042,0.375076,0.390490,0.258692,11754400
1968-11-01,0.390490,0.417464,0.387921,0.408473,0.270605,11248600
1968-12-01,0.412326,0.480405,0.412326,0.436732,0.289602,14615700
1969-01-01,0.434163,0.445723,0.390490,0.430309,0.285343,18060400
1969-02-01,0.430309,0.431594,0.375076,0.384709,0.255105,6305000
1969-03-01,0.382783,0.416180,0.359019,0.408473,0.270863,11248600
1969-04-01,0.408473,0.439301,0.391774,0.425171,0.282222,12688500
1969-05-01,0.425171,0.432878,0.403335,0.412326,0.273695,15141000
1969-06-01,0.410399,0.410399,0.372506,0.385352,0.255790,27324700
1969-07-01,0.387921,0.408473,0.371222,0.389205,0.258603,23393200
1969-08-01,0.394343,0.449577,0.394343,0.434163,0.288474,18916700
1969-09-01,0.434163,0.508664,0.427740,0.493250,0.327734,23743600
1969-10-01,0.485543,0.587019,0.461137,0.578027,0.384410,47857800
1969-11-01,0.578027,0.647391,0.562613,0.637115,0.423706,34467700
1969-12-01,0.631977,0.694275,0.606286,0.688495,0.458177,45464000
1970-01-01,0.688495,0.795109,0.646106,0.728314,0.484676,79484700
1970-02-01,0.732168,0.811807,0.721892,0.758500,0.504764,51925900
1970-03-01,0.754005,0.765565,0.662805,0.757858,0.504336,80866700
1970-04-01,0.757858,0.780979,0.601148,0.662805,0.441080,63836600
1970-05-01,0.662805,0.667943,0.495819,0.596010,0.396630,165257000
1970-06-01,0.596010,0.667300,0.582523,0.603075,0.401332,112474300
1970-07-01,0.603075,0.643537,0.527289,0.527932,0.351326,131547700
1970-08-01,0.527932,0.549768,0.461780,0.536923,0.357309,101244000
1970-09-01,0.536923,0.639684,0.516371,0.605644,0.403041,66230800
1970-10-01,0.605002,0.629408,0.585734,0.619132,0.412017,37231300
1970-11-01,0.619132,0.780979,0.611425,0.770703,0.512884,66425400
1970-12-01,0.770703,0.782906,0.693633,0.726388,0.483393,66911900
1971-01-01,0.726388,0.829790,0.710331,0.816303,0.543230,85382000
1971-02-01,0.816303,0.921632,0.816303,0.913283,0.607768,59788700
1971-03-01,0.963379,1.126511,0.915852,1.037880,0.690684,78784000
1971-04-01,1.045587,1.252393,1.027604,1.161193,0.772745,54601700
1971-05-01,1.161193,1.324325,1.143210,1.247255,0.830017,36189900
1971-06-01,1.253677,1.296066,1.130365,1.171469,0.779584,41571400
1971-07-01,1.171469,1.217711,1.019897,1.046872,0.696668,36939400
1971-08-01,1.046872,1.217711,1.012190,1.176607,0.783003,47196000
1971-09-01,1.176607,1.204866,1.099536,1.113666,0.741118,20376600
1971-10-01,1.113666,1.125227,0.977508,1.111097,0.739408,67524900
1971-11-01,1.111097,1.199728,1.025035,1.199728,0.798390,55759700
1971-12-01,1.199728,1.469474,1.176607,1.412956,0.940288,59652400
1972-01-01,1.412956,1.674995,1.364145,1.628753,1.083895,45045500
1972-02-01,1.628753,1.726375,1.572234,1.713530,1.140312,35460300
1972-03-01,1.716099,1.762341,1.500302,1.633891,1.087314,51448800
1972-04-01,1.637744,1.797023,1.600493,1.716099,1.142022,35859500
1972-05-01,1.716099,2.014104,1.689124,1.903637,1.266824,33095300
1972-06-01,1.903637,1.949879,1.829135,1.916482,1.275372,22906400
1972-07-01,1.916482,2.012820,1.862532,1.956301,1.301871,21067600
1972-08-01,1.960155,2.073191,1.881800,1.929327,1.283921,25358800
1972-09-01,1.929327,1.953732,1.780324,1.831704,1.218955,26361200
1972-10-01,1.831704,1.997406,1.705823,1.996121,1.328370,37591400
1972-11-01,2.008966,2.046217,1.881800,2.044932,1.360853,28949700
1972-12-01,2.047501,2.432853,2.047501,2.432853,1.619004,32871700
1973-01-01,2.440560,2.538182,2.127141,2.191366,1.458301,78283200
1973-02-01,2.191366,2.206780,1.921620,1.973000,1.312984,63861100
1973-03-01,1.973000,2.157969,1.818859,1.921620,1.278791,46111000
1973-04-01,1.921620,2.001259,1.788031,1.823997,1.213825,48762800
1973-05-01,1.823997,2.014104,1.744358,1.821428,1.212116,44159500
1973-06-01,1.798307,1.895930,1.441215,1.577372,1.049703,52173500
1973-07-01,1.572234,1.929327,1.500302,1.818859,1.210407,48115800
1973-08-01,1.816290,1.847118,1.623615,1.762341,1.172795,27908300
1973-09-01,1.762341,1.767479,1.561958,1.626184,1.082186,33285200
1973-10-01,1.626184,1.705823,1.443784,1.456629,0.969351,42247700
1973-11-01,1.451491,1.451491,0.832359,0.904292,0.601784,95322500
1973-12-01,0.904292,0.991638,0.845204,0.971086,0.646234,58883600
1974-01-01,0.971086,0.973655,0.721892,0.919706,0.612042,71047400
1974-02-01,0.914568,0.929982,0.804100,0.919706,0.612042,45517600
1974-03-01,0.917137,1.120089,0.868326,1.007052,0.670169,108975800
1974-04-01,1.007052,1.043018,0.847773,0.899154,0.598365,39795500
1974-05-01,0.899154,0.958241,0.847773,0.917137,0.610332,26726100
1974-06-01,0.917137,1.053294,0.878602,0.888878,0.591527,39776000
1974-07-01,0.888878,0.919706,0.678219,0.739875,0.492369,55024900
1974-08-01,0.739875,0.845204,0.665374,0.701340,0.466725,46986800
1974-09-01,0.701340,0.719323,0.411042,0.444439,0.295763,49989200
1974-10-01,0.441870,0.539492,0.411042,0.480405,0.319698,57915100
1974-11-01,0.480405,0.572889,0.444439,0.454715,0.302602,48276600
1974-12-01,0.454715,0.459853,0.341678,0.439301,0.292344,38564300
1975-01-01,0.441870,0.647391,0.436732,0.621701,0.413727,99643400
1975-02-01,0.621701,0.850342,0.613993,0.811807,0.540238,108659500
1975-03-01,0.811807,0.950534,0.809238,0.935120,0.622300,101434100
1975-04-01,0.935120,1.058432,0.909430,0.994207,0.661620,115802100
1975-05-01,0.994207,1.145779,0.983931,1.084122,0.721457,76784400
1975-06-01,1.084122,1.096967,0.965948,1.037880,0.690684,48840600
1975-07-01,1.037880,1.117519,0.917137,0.945396,0.629138,62800300
1975-08-01,0.945396,0.950534,0.814376,0.914568,0.608623,61058400
1975-09-01,0.914568,0.983931,0.832359,0.906861,0.603494,55243900
1975-10-01,0.906861,1.035311,0.863187,1.001914,0.666749,64401100
1975-11-01,1.001914,1.102105,0.989069,1.061001,0.706071,47969800
1975-12-01,1.061001,1.068708,0.953103,1.025035,0.682136,37401200
1976-01-01,1.030173,1.233125,1.030173,1.222849,0.813776,109836900
1976-02-01,1.222849,1.294781,1.199728,1.230556,0.818905,58435900
1976-03-01,1.230556,1.271660,1.179176,1.248539,0.830872,44874900
1976-04-01,1.248539,1.289643,1.114951,1.114951,0.741973,53687100
1976-05-01,1.114951,1.179176,1.053294,1.102105,0.733424,53828100
1976-06-01,1.102105,1.176607,1.027604,1.163762,0.774455,61948800
1976-07-01,1.163762,1.168900,1.007052,1.017328,0.677007,90943400
1976-08-01,1.017328,1.086691,0.968517,1.012190,0.673588,70020800
1976-09-01,1.017328,1.066139,0.971086,0.983931,0.654782,54913200
1976-10-01,0.983931,0.986500,0.845204,0.950534,0.632557,62172500
1976-11-01,0.950534,0.965948,0.878602,0.883740,0.588107,53151800
1976-12-01,0.883740,1.012190,0.878602,0.971086,0.646234,64260000
1977-01-01,0.971086,0.978793,0.834928,0.847773,0.564173,71894300
1977-02-01,0.847773,0.870895,0.757858,0.780979,0.519723,59691200
1977-03-01,0.786117,0.819514,0.696202,0.714185,0.475272,82180400
1977-04-01,0.719323,0.762996,0.688495,0.719323,0.478692,67403500
1977-05-01,0.719323,0.762996,0.660236,0.662805,0.441080,55341200
1977-06-01,0.662805,0.773272,0.660236,0.757858,0.504336,46227800
1977-07-01,0.757858,0.778410,0.724461,0.762996,0.507755,42277000
1977-08-01,0.762996,0.852911,0.755289,0.829790,0.552206,80812900
1977-09-01,0.829790,0.837497,0.768134,0.811807,0.540238,36379800
1977-10-01,0.811807,0.811807,0.691064,0.745013,0.495788,47312800
1977-11-01,0.739875,0.878602,0.716754,0.878602,0.584688,66790300
1977-12-01,0.878602,0.878602,0.770703,0.822083,0.547076,61272600
1978-01-01,0.816945,0.816945,0.667943,0.680788,0.453048,68410400
1978-02-01,0.680788,0.714185,0.660236,0.665374,0.442790,30492200
1978-03-01,0.665374,0.706478,0.652529,0.665374,0.442790,43070200
1978-04-01,0.660236,0.832359,0.647391,0.793824,0.528271,95672800
1978-05-01,0.793824,0.855480,0.734737,0.850342,0.565882,103234100
1978-06-01,0.850342,0.929982,0.804100,0.822083,0.547076,95886900
1978-07-01,0.822083,0.870895,0.806669,0.868326,0.577850,52684700
1978-08-01,0.868326,0.968517,0.858049,0.883740,0.588107,85600900
1978-09-01,0.883740,0.955672,0.816945,0.876033,0.582978,45663500
1978-10-01,0.876033,0.914568,0.729599,0.742444,0.494078,76146800
1978-11-01,0.757858,0.827221,0.739875,0.780979,0.519723,42671100
1978-12-01,0.783548,0.832359,0.768134,0.824652,0.548786,44004200
1979-01-01,0.824652,0.906861,0.811807,0.850342,0.565882,66902100
1979-02-01,0.850342,0.852911,0.755289,0.762996,0.507755,43172200
1979-03-01,0.762996,0.816945,0.747582,0.806669,0.536819,93113400
1979-04-01,0.793824,0.829790,0.765565,0.775841,0.516304,44335100
1979-05-01,0.775841,0.775841,0.678219,0.703909,0.468434,58567100
1979-06-01,0.703909,0.760427,0.693633,0.693633,0.461596,41391300
1979-07-01,0.693633,0.814376,0.688495,0.809238,0.538529,70751100
1979-08-01,0.809238,0.873464,0.806669,0.822083,0.547076,65467100
1979-09-01,0.822083,0.868326,0.801531,0.827221,0.550496,43629600
1979-10-01,0.822083,0.822083,0.742444,0.762996,0.507755,41493500
1979-11-01,0.762996,0.824652,0.729599,0.811807,0.540238,61481800
1979-12-01,0.811807,0.935120,0.809238,0.922275,0.613751,90150200
1980-01-01,0.922275,0.989069,0.852911,0.958241,0.637686,114566200
1980-02-01,0.953103,0.968517,0.881171,0.891447,0.593236,58406900
1980-03-01,0.896585,0.942827,0.832359,0.914568,0.608623,78755000
1980-04-01,0.914568,0.976224,0.847773,0.965948,0.642815,63535200
1980-05-01,0.963379,1.084122,0.929982,1.030173,0.685555,106596300
1980-06-01,1.030173,1.055863,0.978793,0.986500,0.656492,81182800
1980-07-01,0.986500,1.099536,0.981362,1.089260,0.724876,104752500
1980-08-01,1.089260,1.107244,1.019897,1.025035,0.682136,67461600
1980-09-01,1.025035,1.048156,0.950534,0.971086,0.646234,123699400
1980-10-01,0.971086,0.989069,0.852911,0.870895,0.579559,121796900
1980-11-01,0.878602,1.073846,0.878602,1.043018,0.694103,105545600
1980-12-01,1.037880,1.061001,0.953103,1.053294,0.700942,72084100
1981-01-01,1.058432,1.094398,1.012190,1.073846,0.714619,77596800
1981-02-01,1.071277,1.243401,1.050725,1.225418,0.815486,74303000
1981-03-01,1.225418,1.310195,1.168900,1.256246,0.836001,87016800
1981-04-01,1.256246,1.263953,1.184314,1.199728,0.798390,79572500
1981-05-01,1.199728,1.251108,1.114951,1.240832,0.825743,67223300
1981-06-01,1.258815,1.379559,1.258815,1.302488,0.866774,80200200
1981-07-01,1.302488,1.305057,1.061001,1.104674,0.735134,74915900
1981-08-01,1.104674,1.143210,1.048156,1.063570,0.707780,53808600
1981-09-01,1.063570,1.066139,0.891447,0.960810,0.639395,71617000
1981-10-01,0.960810,1.089260,0.945396,1.078984,0.718038,53925400
1981-11-01,1.078984,1.135503,1.063570,1.120089,0.745392,50067300
1981-12-01,1.120089,1.125227,1.007052,1.073846,0.714619,93716900
1982-01-01,1.073846,1.109812,0.971086,1.027604,0.683846,104548200
1982-02-01,1.022466,1.063570,0.996776,1.055863,0.702651,78039500
1982-03-01,1.055863,1.109812,0.965948,1.089260,0.724876,203627700
1982-04-01,1.089260,1.197159,1.089260,1.174038,0.785852,151608900
1982-05-01,1.174038,1.194590,1.125227,1.176607,0.787572,114965500
1982-06-01,1.171469,1.217711,1.081553,1.207435,0.808207,175212100
1982-07-01,1.207435,1.212573,1.027604,1.043018,0.701834,295764700
1982-08-01,1.055863,1.166331,1.019897,1.112381,0.748507,188807000
1982-09-01,1.112381,1.194590,1.068708,1.163762,0.783081,220619100
1982-10-01,1.166331,1.438646,1.130365,1.356437,0.917530,242402800
1982-11-01,1.356437,1.469474,1.263953,1.353868,0.915792,164648900
1982-12-01,1.361575,1.443784,1.263953,1.299919,0.883452,136252800
1983-01-01,1.299919,1.402680,1.235694,1.384697,0.941069,139970400
1983-02-01,1.384697,1.603063,1.346161,1.536268,1.044080,126020300
1983-03-01,1.551682,1.618477,1.505440,1.569665,1.066778,100236800
1983-04-01,1.569665,1.741789,1.554251,1.603063,1.093691,120590300
1983-05-01,1.603063,1.703254,1.508009,1.543975,1.053379,165942900
1983-06-01,1.543975,1.551682,1.335885,1.392404,0.949968,179854200
1983-07-01,1.392404,1.402680,1.276798,1.294781,0.883366,117962600
1983-08-01,1.294781,1.400111,1.148348,1.210004,0.829201,172448300
1983-09-01,1.210004,1.328178,1.192021,1.274229,0.873214,153696300
1983-10-01,1.274229,1.315333,1.233125,1.256246,0.860890,94967400
1983-11-01,1.253677,1.294781,0.971086,0.991638,0.682824,328797600
1983-12-01,0.991638,1.099536,0.991638,1.084122,0.746507,165140300
1984-01-01,1.084122,1.163762,1.027604,1.156055,0.800752,213023700
1984-02-01,1.156055,1.161193,0.994207,1.027604,0.711780,154319100
1984-03-01,1.027604,1.397542,1.019897,1.374421,0.952005,605922900
1984-04-01,1.369283,1.387266,1.215142,1.292212,0.900429,606059100
1984-05-01,1.299919,1.428370,1.253677,1.284505,0.895059,759542300
1984-06-01,1.317902,1.374421,0.950534,0.973655,0.678455,788167400
1984-07-01,0.968517,1.140641,0.929982,1.084122,0.758948,365173800
1984-08-01,1.089260,1.210004,1.089260,1.158624,0.811104,200825300
1984-09-01,1.158624,1.325609,1.148348,1.210004,0.847073,258362200
1984-10-01,1.199728,1.253677,1.102105,1.176607,0.827906,393355600
1984-11-01,1.176607,1.222849,1.156055,1.204866,0.847790,76307700
1984-12-01,1.204866,1.256246,1.163762,1.230556,0.865866,137980000
1985-01-01,1.233125,1.543975,1.217711,1.528561,1.081114,278058300
1985-02-01,1.528561,1.667288,1.502871,1.600493,1.131990,138914200
1985-03-01,1.600493,1.649305,1.513147,1.618477,1.144709,101604100
1985-04-01,1.608201,1.654443,1.564527,1.574803,1.118173,68254700
1985-05-01,1.572234,1.844550,1.528561,1.788031,1.269573,150242000
1985-06-01,1.788031,1.952448,1.770048,1.929327,1.374768,112810000
1985-07-01,1.929327,1.929327,1.757203,1.790600,1.275916,145886800
1985-08-01,1.818859,1.885654,1.795738,1.836842,1.308867,89678300
1985-09-01,1.836842,1.836842,1.682702,1.723806,1.228321,89625000
1985-10-01,1.713530,1.890792,1.703254,1.890792,1.351915,95760400
1985-11-01,1.890792,2.044932,1.875378,2.034656,1.454778,85440500
1985-12-01,2.029518,2.414870,1.983276,2.319816,1.658667,145239600
1986-01-01,2.319816,2.553596,2.306971,2.430284,1.742781,201569800
1986-02-01,2.430284,2.908120,2.384042,2.861878,2.052281,154757000
1986-03-01,2.861878,3.123917,2.753979,3.082813,2.210716,144640000
1986-04-01,3.082813,4.110417,2.897844,3.689099,2.651826,284379800
1986-05-01,3.689099,3.966552,3.565786,3.863792,2.777399,109195800
1986-06-01,3.863792,4.511182,3.832963,4.500906,3.235375,129453100
1986-07-01,4.500906,4.500906,3.689099,3.976828,2.863529,135502300
1986-08-01,3.966552,3.966552,3.493854,3.750755,2.700745,113309600
1986-09-01,3.750755,3.781583,2.959500,3.247229,2.338179,181264000
1986-10-01,3.247229,3.647995,3.247229,3.606891,2.602618,114979900
1986-11-01,3.606891,3.689099,3.257505,3.545234,2.558129,82757200
1986-12-01,3.545234,3.812412,3.452750,3.545234,2.558129,129773200
1987-01-01,3.617167,4.685875,3.617167,4.644771,3.357733,224437300
1987-02-01,4.644771,4.932500,4.398146,4.881120,3.528593,117562700
1987-03-01,4.881120,5.374370,4.768083,5.127745,3.706879,118210600
1987-04-01,5.127745,5.610719,4.891396,5.281886,3.823431,126398700
1987-05-01,5.281886,5.507958,4.911948,5.261333,3.808553,83052800
1987-06-01,5.261333,6.021760,5.189401,5.939552,4.299500,104765800
1987-07-01,5.908724,6.001208,5.579891,5.929276,4.297436,81646100
1987-08-01,5.929276,6.782187,5.857344,6.576667,4.766654,102559200
1987-09-01,6.576667,6.617771,5.877896,6.371146,4.617696,120204400
1987-10-01,6.371146,6.576667,3.391094,4.542010,3.295396,248418800
1987-11-01,4.542010,4.747531,4.110417,4.305662,3.123915,130093900
1987-12-01,4.305662,5.168849,3.966552,4.870844,3.533977,160943700
1988-01-01,4.953052,5.364094,4.624219,4.778359,3.466875,123757700
1988-02-01,4.778359,5.127745,4.439250,5.045537,3.665572,112722300
1988-03-01,5.045537,5.281886,4.778359,4.860568,3.531192,99475100
1988-04-01,4.860568,4.891396,4.459802,4.726979,3.434142,140132900
1988-05-01,4.726979,4.829740,4.480354,4.768083,3.470143,68807300
1988-06-01,4.778359,5.394922,4.778359,5.179125,3.769294,141407900
1988-07-01,5.179125,5.312714,4.932500,5.189401,3.776773,81605200
1988-08-01,5.189401,5.292161,4.942776,5.148297,3.752884,65721000
1988-09-01,5.117469,5.374370,5.045537,5.333266,3.887719,89028700
1988-10-01,5.333266,5.620995,5.209953,5.446302,3.970119,73282400
1988-11-01,5.436026,5.436026,4.973604,5.209953,3.803750,74615700
1988-12-01,5.209953,5.507958,5.096917,5.405198,3.946298,65767300
1989-01-01,5.405198,6.175901,5.333266,6.165625,4.501481,146889000
1989-02-01,6.165625,6.237557,5.939552,6.083416,4.448024,74635300
1989-03-01,6.093693,6.473906,6.093693,6.453354,4.718513,96614500
1989-04-01,6.473906,7.069917,6.401974,6.997984,5.116731,80156300
1989-05-01,6.997984,7.881724,6.905500,7.645375,5.598540,108466000
1989-06-01,7.645375,8.118073,7.295990,7.778964,5.696364,109624100
1989-07-01,7.778964,9.155953,7.655651,8.837396,6.471430,113896200
1989-08-01,8.837396,10.234938,8.816844,9.659479,7.082147,177206000
1989-09-01,9.659479,10.142453,9.166229,9.936933,7.285566,97463500
1989-10-01,9.936933,11.200886,9.392303,10.183558,7.466390,188392200
1989-11-01,10.183558,10.759016,9.803344,10.604875,7.782725,94288400
1989-12-01,10.604875,10.913157,8.693531,9.207334,6.757093,170569400
1990-01-01,9.207334,9.680031,8.344146,8.559942,6.281983,166114600
1990-02-01,8.559942,9.104573,8.344146,9.001813,6.613111,99333100
1990-03-01,9.001813,9.618375,8.878500,9.135401,6.711248,107671800
1990-04-01,9.135401,9.525890,8.981260,9.084021,6.673504,108320000
1990-05-01,9.084021,10.676807,8.991536,10.604875,7.800686,131478300
1990-06-01,10.604875,10.913157,10.039693,10.543219,7.755332,146576400
1990-07-01,10.543219,11.221437,9.495063,9.669755,7.112833,161876400
1990-08-01,9.669755,9.700583,7.686479,8.416079,6.197521,240251800
1990-09-01,8.374974,8.508562,7.141849,7.450130,5.486206,128413100
1990-10-01,7.511786,8.076969,7.069917,7.480958,5.508907,183476700
1990-11-01,7.480958,8.303041,7.295990,8.190005,6.040385,125387800
1990-12-01,8.220834,8.940156,8.179729,8.344146,6.154067,106196200
1991-01-01,8.344146,8.940156,7.696755,8.899052,6.563325,162468800
1991-02-01,8.899052,10.358250,8.837396,10.142453,7.491747,170216600
1991-03-01,10.142453,10.666532,9.382026,9.782792,7.226083,102876600
1991-04-01,9.772515,10.101349,9.207334,9.464234,6.990784,107469800
1991-05-01,9.474510,10.173282,9.340921,9.536166,7.054235,137770900
1991-06-01,9.536166,9.762239,9.053193,9.166229,6.780583,97689800
1991-07-01,9.227885,10.091073,9.227885,9.926657,7.343096,103672300
1991-08-01,9.926657,10.101349,9.186781,9.762239,7.232156,97946400
1991-09-01,9.762239,9.793068,9.063469,9.371750,6.942869,79562700
1991-10-01,9.371750,9.978037,9.135401,9.762239,7.232156,98000900
1991-11-01,9.762239,9.895828,8.529115,8.611323,6.389410,134257900
1991-12-01,8.611323,9.484786,8.508562,9.412854,6.984126,106298200
1992-01-01,9.412854,11.766068,9.361474,11.221437,8.326057,205872300
1992-02-01,11.221437,12.927260,11.180333,12.639531,9.392063,149865700
1992-03-01,12.639531,12.906709,11.889380,12.464839,9.262257,122743200
1992-04-01,12.464839,13.112229,11.971588,11.981865,8.903373,174113600
1992-05-01,11.981865,13.523271,11.940761,12.495667,9.297488,150991400
1992-06-01,12.495667,13.153334,11.385854,11.879105,8.838731,99524700
1992-07-01,11.879105,12.125730,11.180333,11.838000,8.808146,69298400
1992-08-01,11.838000,12.084625,10.769292,11.344750,8.453311,68975300
1992-09-01,11.344750,12.331250,11.262542,11.920208,8.882098,61739900
1992-10-01,11.920208,13.235541,10.933708,12.947812,9.647797,78688300
1992-11-01,12.947812,13.893209,12.701187,13.872656,10.352361,74747600
1992-12-01,13.769896,14.879708,13.030021,14.139833,10.551740,108072300
1993-01-01,14.098729,15.331854,13.728791,15.003021,11.195888,79830300
1993-02-01,15.003021,15.742896,13.975417,14.591979,10.902411,74688100
1993-03-01,14.591979,15.126333,14.098729,14.633083,10.933124,81725400
1993-04-01,14.633083,14.838604,12.865604,13.399959,10.011794,73416000
1993-05-01,13.399959,14.715292,12.577875,14.468667,10.825579,90155600
1993-06-01,14.468667,14.633083,13.276646,13.399959,10.025962,64236100
1993-07-01,13.399959,13.482166,11.838000,12.331250,9.226347,123958700
1993-08-01,12.331250,13.399959,11.920208,12.906709,9.671626,82956600
1993-09-01,12.906709,13.605479,12.331250,12.413458,9.302011,102845000
1993-10-01,12.413458,14.715292,12.207937,14.139833,10.595668,126515300
1993-11-01,14.139833,14.427563,12.454562,13.112229,9.841801,105859800
1993-12-01,13.358854,14.920813,13.358854,14.016521,10.520542,83797400
1994-01-01,14.016521,15.907312,13.728791,15.537375,11.662069,104167100
1994-02-01,15.537375,15.989521,14.715292,15.784000,11.864238,72332100
1994-03-01,15.784000,15.866208,13.441063,13.811000,10.381208,82860100
1994-04-01,13.811000,14.386458,13.030021,13.975417,10.504800,61873200
